0	0.21976
10.5	0.21976
110.7	0.44239
210.78	0.35006
310.78	0.36807
410.78	0.21255
510.78	0.22244
610.84	0.21283
710.84	0.21463
810.82	0.20173
910.84	0.20606
1010.84	0.24869
1110.84	0.12404
1210.84	0.30895
1310.84	0.30919
1410.88	0.25956
1510.88	0.18168
1610.88	0.03336
1710.88	0.21152
1810.88	0.34875
1910.88	0.28252
2010.96	0.24787
2110.96	0.23256
2210.98	0.22616
2310.96	0.22319
2410.96	0.2217
2510.98	0.16646
2610.96	0.24592
2710.98	0.28961
2810.96	0.17711
2910.98	0.14886
3010.98	0.14657
3110.98	0.15754
3210.96	0.17195
3310.98	0.18476
3410.96	0.19448
3510.98	0.2018
3610.96	0.20695
3710.98	0.21084
3810.96	0.28711
3910.96	0.44146
4010.98	0.29736
4110.96	0.11991
4210.96	0.19837
4310.98	0.17001
4410.98	0.21335
4510.98	0.25921
4610.98	0.24091
4710.98	0.23816
4810.96	0.22707
4910.98	0.2568
5010.98	0.24491
5110.98	0.2305
5211.02	0.22444
5311.02	0.22227
5411.02	0.2209
5511.02	0.21987
5611.02	0.2201
5711.02	0.22067
5811.02	0.22021
5911.02	0.21964
6011.02	0.21987
6111.02	0.2018
6211.02	0.21964
6311.02	0.23771
6411.02	0.21976
6511.02	0.21987
6611.02	0.21964
6711.02	0.21964
6811.02	0.29374
6911.02	0.44538
7011.02	0.27236
7111.02	0.06172
7211.02	0.2376
7311.02	0.40375
7411.02	0.21793
7511.02	0.17001
7611.02	0.39861
7711.02	0.2488
7811.02	0.2926
7911.02	0.26138
8011.02	0.20386
8111.02	0.31593
8211.02	0.29878
8311.02	0.37036
8411.02	0.40707
8511.02	0.36407
8611.02	0.38042
8711.02	0.45853
8811.02	0.4559
8911.02	0.54269
9011.02	0.57208
9111.02	0.58935
9211.02	0.59507
9311.02	0.63955
9411.02	0.69341
9511.02	0.75928
9611.02	0.80228
9711.02	0.75585
9811.02	0.85202
9911.02	0.92944
10011.02	0.89342
10111.02	0.95757
10211.02	1
10311.02	0.88016
10411.02	0.79496
10511.02	0.88793
10611.02	0.88953
10711.02	0.7921
10811.02	0.64413
10911.02	0.6017
11011.02	0.63223
11111.02	0.54144
11211.02	0.57293
11311.02	0.51937
11411.02	0.40052
11511.02	0.43046
11611.02	0.43831
11711.02	0.37434
11811.02	0.38013
11911.02	0.4306
12011.02	0.2171
12111.02	0.33832
12211.02	0.48286
12311.02	0.27306
12411.02	0.28728
12511.02	0.24079
12611.02	0.23989
12711.02	0.28092
12811.02	0.24314
12911.02	0.27258
13011.02	0.32638
13111.04	0.26877
13211.08	0.25212
13311.08	0.20851
13411.08	0.17213
13511.08	0.24689
13611.08	0.15964
13711.08	0.20416
13811.08	0.272
13911.08	0.25197
14011.08	0.28054
14111.08	0.29096
14211.06	0.31186
14311.08	0.18798
14411.06	0.14618
14511.08	0.30793
14611.08	0.26693
14711.08	0.20385
14811.08	0.11471
14911.08	0.21429
15011.08	0.28935
15111.08	0.0932
15211.08	0.26879
15311.08	0.34103
15411.08	0.13693
15511.08	0.09276
15611.08	0.16787
15711.08	0.20107
15811.08	0.21391
15911.08	0.21867
16011.08	0.22022
16111.08	0.22059
16211.08	0.21679
16311.08	0.07466
16411.06	0.02769
16511.08	0.25876
16611.08	0.30272
16711.08	0.04963
16811.06	0.15598
16911.08	0.21015
17011.08	0
17111.08	0.03709
17211.08	0.13281
17311.08	0.37297
17411.08	0.48312
17511.08	0.33386
17611.08	0.27797
17711.08	0.3208
17811.08	0.34658
17911.08	0.24093
18011.08	0.15293
18111.08	0.16293
18211.08	0.18241
18311.08	0.30392
18411.08	0.37776
18511.08	0.23244
18611.08	0.12069
18711.08	0.15292
18811.08	0.18603
18911.08	0.31555
19011.08	0.40431
19111.08	0.2451
19211.08	0.10828
19311.08	0.25021
19411.08	0.39195
19511.08	0.21648
19611.08	0.07838
19711.08	0.1468
19811.08	0.19077
19911.08	0.21057
20011.16	0.24438
20111.16	0.31706
20211.16	0.30698
20311.16	0.12907
20411.16	0.22726
20511.14	0.32274
20611.16	0.16584
20711.16	0.16125
20811.16	0.1993
20911.16	0.21057
21011.16	0.21125
21111.16	0.26171
21211.16	0.42928
21311.16	0.30984
21411.16	0.08059
21511.16	0.10448
21611.16	0.16708
21711.16	0.14558
21811.16	0.13796
21911.16	0.20939
22011.16	0.24519
22111.16	0.27491
22211.16	0.25001
22311.16	0.22807
22411.16	0.23193
22511.16	0.22483
22611.16	0.2272
22711.16	0.21795
22811.16	0.21216
22911.16	0.22113
23011.16	0.22156
23111.16	0.22072
23211.16	0.22034
23311.16	0.22013
23411.14	0.21998
23511.16	0.26298
23611.16	0.31886
23711.16	0.32315
23811.16	0.24598
23911.16	0.15587
24011.16	0.1488
24111.16	0.1799
24211.16	0.20411
24311.16	0.21458
24411.16	0.21852
24511.16	0.21987
24611.16	0.22025
24711.16	0.22025
24811.16	0.22017
24911.16	0.22008
25011.16	0.21996
25111.16	0.21994
25211.16	0.21945
25311.16	0.21985
25411.16	0.22028
25511.16	0.21978
25611.16	0.21976
25711.16	0.21976
25811.16	0.21976
25911.16	0.21976
