9.1965000E-1	4.2414237E-3
9.1970000E-1	4.2414237E-3
9.1975000E-1	4.2414237E-3
9.1980000E-1	4.2414237E-3
9.1985000E-1	4.2414237E-3
9.1990000E-1	2.1474624E-2
9.1995000E-1	4.2414237E-3
9.2000000E-1	4.2414237E-3
9.2005000E-1	4.2414237E-3
9.2010000E-1	4.2414237E-3
9.2015000E-1	4.2414237E-3
9.2020000E-1	4.2414237E-3
9.2025000E-1	4.2414237E-3
9.2030000E-1	4.2414237E-3
9.2035000E-1	4.2414237E-3
9.2040000E-1	4.2414237E-3
9.2045000E-1	4.2414237E-3
9.2050000E-1	4.2414237E-3
9.2055000E-1	4.2414237E-3
9.2060000E-1	4.2414237E-3
9.2065000E-1	4.2414237E-3
9.2070000E-1	4.2414237E-3
9.2075000E-1	4.2414237E-3
9.2080000E-1	4.2414237E-3
9.2085000E-1	4.2414237E-3
9.2090000E-1	2.1395573E-2
9.2095000E-1	4.2414237E-3
9.2100000E-1	4.2414237E-3
9.2105000E-1	4.2414237E-3
9.2110000E-1	4.2414237E-3
9.2115000E-1	4.2414237E-3
9.2120000E-1	4.2414237E-3
9.2125000E-1	4.2414237E-3
9.2130000E-1	4.2414237E-3
9.2135000E-1	4.2414237E-3
9.2140000E-1	4.2414237E-3
9.2145000E-1	4.2414237E-3
9.2150000E-1	4.2414237E-3
9.2155000E-1	4.2414237E-3
9.2160000E-1	4.2414237E-3
9.2165000E-1	4.2414237E-3
9.2170000E-1	4.2414237E-3
9.2175000E-1	4.2414237E-3
9.2180000E-1	4.2414237E-3
9.2185000E-1	4.2414237E-3
9.2190000E-1	2.1790830E-2
9.2195000E-1	4.2414237E-3
9.2200000E-1	4.2414237E-3
9.2205000E-1	4.2414237E-3
9.2210000E-1	4.2414237E-3
9.2215000E-1	4.2414237E-3
9.2220000E-1	4.2414237E-3
9.2225000E-1	4.2414237E-3
9.2230000E-1	4.2414237E-3
9.2235000E-1	4.2414237E-3
9.2240000E-1	4.2414237E-3
9.2245000E-1	4.2414237E-3
9.2250000E-1	4.2414237E-3
9.2255000E-1	4.2414237E-3
9.2260000E-1	4.2414237E-3
9.2265000E-1	4.2414237E-3
9.2270000E-1	4.2414237E-3
9.2275000E-1	4.2414237E-3
9.2280000E-1	4.2414237E-3
9.2285000E-1	4.2414237E-3
9.2290000E-1	2.1869881E-2
9.2295000E-1	4.2414237E-3
9.2300000E-1	4.2414237E-3
9.2305000E-1	4.2414237E-3
9.2310000E-1	4.2414237E-3
9.2315000E-1	4.2414237E-3
9.2320000E-1	4.2414237E-3
9.2325000E-1	4.2414237E-3
9.2330000E-1	4.2414237E-3
9.2335000E-1	4.2414237E-3
9.2340000E-1	4.2414237E-3
9.2345000E-1	4.2414237E-3
9.2350000E-1	4.2414237E-3
9.2355000E-1	4.2414237E-3
9.2360000E-1	4.2414237E-3
9.2365000E-1	4.2414237E-3
9.2370000E-1	4.2414237E-3
9.2375000E-1	4.2414237E-3
